2026-07-18 02:12:57,426 | INFO | tools.task_tools | list_tasks called: status=Status.PENDING priority=None tag=None
2026-07-20 00:27:42,946 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=1 due_before=None
2026-07-20 00:27:42,949 | INFO | tools.task_tools | list_tasks returned 0 task(s)
2026-07-20 00:27:42,951 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=2 due_before=None
2026-07-20 00:27:42,953 | INFO | tools.task_tools | list_tasks returned 0 task(s)
2026-07-20 00:27:42,955 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=3 due_before=None
2026-07-20 00:27:42,958 | INFO | tools.task_tools | list_tasks returned 0 task(s)
2026-07-20 00:27:42,960 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=4 due_before=None
2026-07-20 00:27:42,963 | INFO | tools.task_tools | list_tasks returned 0 task(s)
2026-07-20 00:27:42,964 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=5 due_before=None
2026-07-20 00:27:42,966 | INFO | tools.task_tools | list_tasks returned 0 task(s)
2026-07-20 00:27:42,968 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=6 due_before=None
2026-07-20 00:27:42,970 | INFO | tools.task_tools | list_tasks returned 0 task(s)
2026-07-20 00:27:42,971 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=7 due_before=None
2026-07-20 00:27:42,973 | INFO | tools.task_tools | list_tasks returned 0 task(s)
2026-07-20 00:27:43,231 | INFO | tools.task_tools | create_task called: title='First task' priority=Medium
2026-07-20 00:27:43,252 | INFO | tools.task_tools | create_task succeeded: task_id=126724fd-7e88-473c-ac4d-a63db3ca64de
2026-07-20 00:27:43,643 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=None due_before=None
2026-07-20 00:27:43,646 | INFO | tools.task_tools | list_tasks returned 1 task(s)
2026-07-20 00:27:44,199 | INFO | tools.task_tools | complete_task called: task_id=aba9e638-39ca-4a40-9f2e-14d4acfdb77d
2026-07-20 00:27:44,221 | INFO | tools.task_tools | complete_task succeeded: task_id=aba9e638-39ca-4a40-9f2e-14d4acfdb77d
2026-07-20 00:27:44,575 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=None due_before=None
2026-07-20 00:27:44,577 | INFO | tools.task_tools | list_tasks returned 2 task(s)
2026-07-20 00:27:44,869 | INFO | tools.note_tools | search_notes called: query='Q3 launch' category=None date_from=None date_to=None
2026-07-20 00:27:44,876 | INFO | tools.note_tools | search_notes returned 1 result(s)
2026-07-20 00:27:46,595 | INFO | tools.task_tools | create_task called: title='Logged task' priority=Medium
2026-07-20 00:27:46,612 | INFO | tools.task_tools | create_task succeeded: task_id=b025f022-4471-48df-b658-b64ba6dc5dc9
2026-07-20 00:27:46,710 | INFO | tools.task_tools | update_task called: task_id=does-not-exist
2026-07-20 00:27:46,712 | ERROR | tools.task_tools | update_task failed: no task found with ID does-not-exist
2026-07-20 00:27:46,812 | INFO | tools.task_tools | complete_task called: task_id=does-not-exist
2026-07-20 00:27:46,816 | ERROR | tools.task_tools | complete_task failed: no task found with ID does-not-exist
2026-07-20 00:27:46,946 | INFO | tools.task_tools | create_task called: title='A' priority=Medium
2026-07-20 00:27:46,967 | INFO | tools.task_tools | create_task succeeded: task_id=a569a290-2431-4e5a-bb40-f6d57b83200f
2026-07-20 00:27:46,967 | INFO | tools.task_tools | create_task called: title='B' priority=Medium
2026-07-20 00:27:46,985 | INFO | tools.task_tools | create_task succeeded: task_id=d4219694-0f44-42f6-ba6a-0cc99bfc542b
2026-07-20 00:27:46,986 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=None due_before=None
2026-07-20 00:27:46,989 | INFO | tools.task_tools | list_tasks returned 2 task(s)
2026-07-20 00:27:47,104 | INFO | tools.note_tools | save_note called: title='Logged note' category=general
2026-07-20 00:27:47,121 | INFO | tools.note_tools | save_note succeeded: note_id=4c51d132-dad3-48c1-864b-9beddee96b5c
2026-07-20 00:27:47,242 | INFO | tools.note_tools | save_note called: title='Marketing plan' category=general
2026-07-20 00:27:47,259 | INFO | tools.note_tools | save_note succeeded: note_id=9774f00f-5104-4480-a3a6-646321446254
2026-07-20 00:27:47,260 | INFO | tools.note_tools | search_notes called: query='marketing' category=None date_from=None date_to=None
2026-07-20 00:27:47,266 | INFO | tools.note_tools | search_notes returned 1 result(s)
2026-07-20 00:27:47,387 | INFO | tools.task_tools | create_task called: title='Some task' priority=Medium
2026-07-20 00:27:47,406 | INFO | tools.task_tools | create_task succeeded: task_id=e92a1f49-e130-4a3a-abfc-7953260d8762
2026-07-20 00:27:47,408 | INFO | tools.planning_tools | generate_work_plan called: available_hours=8.0 date=2026-07-20
2026-07-20 00:27:47,409 | INFO | tools.planning_tools | generate_work_plan succeeded: 1 task(s) scheduled, 0 deferred
2026-07-20 00:27:47,525 | INFO | tools.planning_tools | extract_meeting_actions called: transcript_length=9
2026-07-20 00:27:47,526 | ERROR | tools.planning_tools | extract_meeting_actions failed: LLM error: simulated LLM failure
2026-07-20 00:27:47,665 | INFO | tools.task_tools | create_task called: title='Write tests' priority=Medium
2026-07-20 00:27:47,689 | INFO | tools.task_tools | create_task succeeded: task_id=e9a5598d-9953-4e1f-a8e3-6da205e6b511
2026-07-20 00:27:47,820 | INFO | tools.task_tools | create_tasks_bulk called: count=2
2026-07-20 00:27:47,859 | INFO | tools.task_tools | create_tasks_bulk succeeded: task_ids=['497d8810-5e50-4a00-bb81-5e3db87bb18f', '643ee30c-9428-4649-9f33-ba1538205f96']
2026-07-20 00:27:47,993 | INFO | tools.task_tools | create_task called: title='A' priority=High
2026-07-20 00:27:48,013 | INFO | tools.task_tools | create_task succeeded: task_id=f9ed7422-311c-4bbc-9adc-ed7d8364699b
2026-07-20 00:27:48,014 | INFO | tools.task_tools | create_task called: title='B' priority=Low
2026-07-20 00:27:48,036 | INFO | tools.task_tools | create_task succeeded: task_id=8e5cf816-db65-4785-b5e6-c1756ac7c033
2026-07-20 00:27:48,037 | INFO | tools.task_tools | list_tasks called: status=None priority=Priority.HIGH tag=None due_before=None
2026-07-20 00:27:48,041 | INFO | tools.task_tools | list_tasks returned 1 task(s)
2026-07-20 00:27:48,184 | INFO | tools.task_tools | create_task called: title='Due soon' priority=Medium
2026-07-20 00:27:48,201 | INFO | tools.task_tools | create_task succeeded: task_id=9b52db73-0559-4696-80e5-4c754069d65f
2026-07-20 00:27:48,201 | INFO | tools.task_tools | create_task called: title='Due later' priority=Medium
2026-07-20 00:27:48,218 | INFO | tools.task_tools | create_task succeeded: task_id=33b1c344-aeb4-41fb-bf5d-13f546f12f0f
2026-07-20 00:27:48,219 | INFO | tools.task_tools | create_task called: title='No due date' priority=Medium
2026-07-20 00:27:48,236 | INFO | tools.task_tools | create_task succeeded: task_id=ab7eae4f-75cf-4538-8735-a41ae046bc5b
2026-07-20 00:27:48,237 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=None due_before=2026-07-26 19:27:48.237567+00:00
2026-07-20 00:27:48,242 | INFO | tools.task_tools | list_tasks returned 1 task(s)
2026-07-20 00:27:48,364 | INFO | tools.task_tools | update_task called: task_id=does-not-exist
2026-07-20 00:27:48,369 | ERROR | tools.task_tools | update_task failed: no task found with ID does-not-exist
2026-07-20 00:27:48,527 | INFO | tools.task_tools | create_task called: title='Finish this' priority=Medium
2026-07-20 00:27:48,552 | INFO | tools.task_tools | create_task succeeded: task_id=f38726cb-a2de-417b-8636-9292b1be2cb1
2026-07-20 00:27:48,553 | INFO | tools.task_tools | complete_task called: task_id=f38726cb-a2de-417b-8636-9292b1be2cb1
2026-07-20 00:27:48,581 | INFO | tools.task_tools | complete_task succeeded: task_id=f38726cb-a2de-417b-8636-9292b1be2cb1
2026-07-20 00:27:48,735 | INFO | tools.task_tools | create_task called: title='Late task' priority=Medium
2026-07-20 00:27:48,759 | INFO | tools.task_tools | create_task succeeded: task_id=b3f2085f-08a2-4697-9299-ee16920919d9
2026-07-20 00:27:48,760 | INFO | tools.task_tools | create_task called: title='Future task' priority=Medium
2026-07-20 00:27:48,782 | INFO | tools.task_tools | create_task succeeded: task_id=6464ac47-7901-4142-91e0-3d6ac95efcba
2026-07-20 00:27:48,783 | INFO | tools.task_tools | create_task called: title='Late but done' priority=Medium
2026-07-20 00:27:48,804 | INFO | tools.task_tools | create_task succeeded: task_id=b9b91e35-4225-4fa7-b864-c20d275d4c57
2026-07-20 00:27:48,805 | INFO | tools.task_tools | complete_task called: task_id=b9b91e35-4225-4fa7-b864-c20d275d4c57
2026-07-20 00:27:48,830 | INFO | tools.task_tools | complete_task succeeded: task_id=b9b91e35-4225-4fa7-b864-c20d275d4c57
2026-07-20 00:27:48,831 | INFO | tools.task_tools | detect_overdue_tasks called
2026-07-20 00:27:48,836 | INFO | tools.task_tools | detect_overdue_tasks found 1 overdue task(s)
2026-07-20 00:27:48,982 | INFO | tools.note_tools | save_note called: title='Idea' category=general
2026-07-20 00:27:49,003 | INFO | tools.note_tools | save_note succeeded: note_id=c6a342ca-c95b-44fe-a397-7e6faa135c93
2026-07-20 00:27:49,143 | INFO | tools.note_tools | save_note called: title='Marketing plan' category=general
2026-07-20 00:27:49,162 | INFO | tools.note_tools | save_note succeeded: note_id=81eaed10-4d40-4587-b561-cf0a38d726c8
2026-07-20 00:27:49,163 | INFO | tools.note_tools | save_note called: title='Random note' category=general
2026-07-20 00:27:49,183 | INFO | tools.note_tools | save_note succeeded: note_id=f17a76d4-27cd-40c5-8815-6c1d0d425270
2026-07-20 00:27:49,184 | INFO | tools.note_tools | search_notes called: query='marketing' category=None date_from=None date_to=None
2026-07-20 00:27:49,188 | INFO | tools.note_tools | search_notes returned 2 result(s)
2026-07-20 00:27:49,310 | INFO | tools.note_tools | save_note called: title='Marketing plan A' category=general
2026-07-20 00:27:49,331 | INFO | tools.note_tools | save_note succeeded: note_id=49349c03-3fbb-424e-8b2a-8ad6955305eb
2026-07-20 00:27:49,331 | INFO | tools.note_tools | search_notes called: query='marketing' category=None date_from=2026-07-20 19:27:49.331699+00:00 date_to=None
2026-07-20 00:27:49,337 | INFO | tools.note_tools | search_notes returned 0 result(s)
2026-07-20 00:27:49,471 | INFO | tools.planning_tools | extract_meeting_actions called: transcript_length=29
2026-07-20 00:27:49,472 | INFO | tools.planning_tools | extract_meeting_actions succeeded: 1 action item(s), 1 decision(s)
2026-07-20 00:27:49,601 | INFO | tools.planning_tools | extract_meeting_actions called: transcript_length=10
2026-07-20 00:27:49,602 | ERROR | tools.planning_tools | extract_meeting_actions failed: invalid model response: 3 validation errors for ExtractMeetingActionsOutput
decisions
  Field required [type=missing, input_value={'summary': 'only this'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.13/v/missing
action_items
  Field required [type=missing, input_value={'summary': 'only this'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.13/v/missing
unresolved_questions
  Field required [type=missing, input_value={'summary': 'only this'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.13/v/missing
2026-07-20 00:27:49,699 | INFO | tools.task_tools | create_task called: title='Overdue thing' priority=Low
2026-07-20 00:27:49,717 | INFO | tools.task_tools | create_task succeeded: task_id=e3f65b47-be7d-4bd1-a74f-59fb97f8166b
2026-07-20 00:27:49,717 | INFO | tools.task_tools | create_task called: title='Future thing' priority=Critical
2026-07-20 00:27:49,731 | INFO | tools.task_tools | create_task succeeded: task_id=baae5047-d995-48e7-b467-c5bc922575e6
2026-07-20 00:27:49,733 | INFO | tools.planning_tools | generate_work_plan called: available_hours=20.0 date=2026-07-20
2026-07-20 00:27:49,734 | INFO | tools.planning_tools | generate_work_plan succeeded: 2 task(s) scheduled, 0 deferred
2026-07-20 00:27:49,823 | INFO | tools.task_tools | create_task called: title='Big task' priority=Critical
2026-07-20 00:27:49,833 | INFO | tools.task_tools | create_task succeeded: task_id=18a58110-7d91-4e76-9f64-a9c03d534399
2026-07-20 00:27:49,836 | INFO | tools.planning_tools | generate_work_plan called: available_hours=1.0 date=2026-07-20
2026-07-20 00:27:49,837 | INFO | tools.planning_tools | generate_work_plan succeeded: 0 task(s) scheduled, 1 deferred
2026-07-20 00:27:49,926 | INFO | tools.task_tools | create_task called: title='Blocked thing' priority=Medium
2026-07-20 00:27:49,939 | INFO | tools.task_tools | create_task succeeded: task_id=2a2583e3-d458-4517-9e01-b1a15c7972e5
2026-07-20 00:27:49,939 | INFO | tools.task_tools | update_task called: task_id=2a2583e3-d458-4517-9e01-b1a15c7972e5
2026-07-20 00:27:49,953 | INFO | tools.task_tools | update_task succeeded: task_id=2a2583e3-d458-4517-9e01-b1a15c7972e5
2026-07-20 00:27:49,956 | INFO | tools.planning_tools | generate_work_plan called: available_hours=20.0 date=2026-07-20
2026-07-20 00:27:49,957 | INFO | tools.planning_tools | generate_work_plan succeeded: 0 task(s) scheduled, 1 deferred
2026-07-20 00:27:50,047 | INFO | tools.reminder_tools | create_reminder called: message='Follow up with Sara' remind_at=2026-07-20 19:27:50.047728+00:00 task_id=None
2026-07-20 00:27:50,069 | INFO | tools.reminder_tools | create_reminder succeeded: reminder_id=8d6d5a41-b5f5-481c-bf59-db4b0f14ae28
2026-07-20 00:27:50,197 | INFO | tools.task_tools | create_task called: title='Draft report' priority=Medium
2026-07-20 00:27:50,216 | INFO | tools.task_tools | create_task succeeded: task_id=37cd961e-9b99-47ff-bd60-172724138048
2026-07-20 00:27:50,216 | INFO | tools.reminder_tools | create_reminder called: message='Check on the draft report' remind_at=2026-07-19 21:27:50.216761+00:00 task_id=37cd961e-9b99-47ff-bd60-172724138048
2026-07-20 00:27:50,231 | INFO | tools.reminder_tools | create_reminder succeeded: reminder_id=009879e5-fc73-4800-81fb-0ae7deb8e9c3
2026-07-20 00:27:50,337 | INFO | tools.email_tools | draft_follow_up_email called: recipient='sara@example.com' task_id=None
2026-07-20 00:27:50,338 | INFO | tools.email_tools | draft_follow_up_email succeeded: recipient=sara@example.com subject='Following up on the Q3 launch'
2026-07-20 00:27:50,422 | INFO | tools.email_tools | draft_follow_up_email called: recipient='sara@example.com' task_id=None
2026-07-20 00:27:50,423 | ERROR | tools.email_tools | draft_follow_up_email failed: invalid model response: 1 validation error for DraftFollowUpEmailOutput
body
  Field required [type=missing, input_value={'subject': 'only this', ...nt': 'sara@example.com'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.13/v/missing
2026-07-20 00:27:50,501 | INFO | tools.planning_tools | extract_meeting_actions called: transcript_length=26
2026-07-20 00:27:50,502 | INFO | tools.planning_tools | extract_meeting_actions succeeded: 2 action item(s), 1 decision(s)
2026-07-20 00:27:50,518 | INFO | tools.task_tools | create_tasks_bulk called: count=2
2026-07-20 00:27:50,543 | INFO | tools.task_tools | create_tasks_bulk succeeded: task_ids=['d2c09062-cabc-41e8-b674-858b057925fd', 'beab098f-168c-4851-bc01-3fc373024832']
2026-07-20 00:27:50,670 | INFO | tools.task_tools | list_tasks called: status=Status.PENDING priority=None tag=None due_before=None
2026-07-20 00:27:50,674 | INFO | tools.task_tools | list_tasks returned 2 task(s)
2026-07-20 00:27:50,677 | INFO | tools.task_tools | detect_overdue_tasks called
2026-07-20 00:27:50,680 | INFO | tools.task_tools | detect_overdue_tasks found 1 overdue task(s)
2026-07-20 00:27:50,684 | INFO | tools.planning_tools | generate_work_plan called: available_hours=8.0 date=2026-07-20
2026-07-20 00:27:50,685 | INFO | tools.planning_tools | generate_work_plan succeeded: 2 task(s) scheduled, 0 deferred
2026-07-20 00:27:50,904 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=None due_before=None
2026-07-20 00:27:50,907 | INFO | tools.task_tools | list_tasks returned 3 task(s)
2026-07-20 00:27:50,910 | INFO | tools.task_tools | detect_overdue_tasks called
2026-07-20 00:27:50,913 | INFO | tools.task_tools | detect_overdue_tasks found 1 overdue task(s)
2026-07-20 09:44:21,140 | INFO | tools.task_tools | list_tasks called: status=None priority=Priority.CRITICAL tag=None due_before=None
2026-07-20 09:44:21,143 | INFO | tools.task_tools | list_tasks returned 1 task(s)
2026-07-20 09:44:21,267 | INFO | tools.task_tools | complete_task called: task_id=ec9a9fca-fbcc-4a40-8342-9047c5d9b841
2026-07-20 09:44:21,276 | INFO | tools.task_tools | complete_task succeeded: task_id=ec9a9fca-fbcc-4a40-8342-9047c5d9b841
2026-07-20 09:44:21,330 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=None due_before=None
2026-07-20 09:44:21,332 | INFO | tools.task_tools | list_tasks returned 0 task(s)
2026-07-20 09:44:21,385 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=0 due_before=None
2026-07-20 09:44:21,389 | INFO | tools.task_tools | list_tasks returned 0 task(s)
2026-07-20 09:44:21,390 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=1 due_before=None
2026-07-20 09:44:21,391 | INFO | tools.task_tools | list_tasks returned 0 task(s)
2026-07-20 09:44:21,393 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=2 due_before=None
2026-07-20 09:44:21,395 | INFO | tools.task_tools | list_tasks returned 0 task(s)
2026-07-20 09:44:21,397 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=3 due_before=None
2026-07-20 09:44:21,399 | INFO | tools.task_tools | list_tasks returned 0 task(s)
2026-07-20 09:44:21,400 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=4 due_before=None
2026-07-20 09:44:21,402 | INFO | tools.task_tools | list_tasks returned 0 task(s)
2026-07-20 09:44:21,403 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=5 due_before=None
2026-07-20 09:44:21,404 | INFO | tools.task_tools | list_tasks returned 0 task(s)
2026-07-20 09:44:21,406 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=6 due_before=None
2026-07-20 09:44:21,407 | INFO | tools.task_tools | list_tasks returned 0 task(s)
2026-07-20 09:44:21,409 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=7 due_before=None
2026-07-20 09:44:21,410 | INFO | tools.task_tools | list_tasks returned 0 task(s)
2026-07-20 09:44:21,571 | INFO | tools.task_tools | create_task called: title='First task' priority=Medium
2026-07-20 09:44:21,582 | INFO | tools.task_tools | create_task succeeded: task_id=91b81bf2-b592-4851-8520-20b36bffe35a
2026-07-20 09:44:21,753 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=None due_before=None
2026-07-20 09:44:21,755 | INFO | tools.task_tools | list_tasks returned 1 task(s)
2026-07-20 09:44:21,981 | INFO | tools.task_tools | complete_task called: task_id=d4a4ab4f-36f3-4205-bdd0-82c30a47ceb9
2026-07-20 09:44:21,993 | INFO | tools.task_tools | complete_task succeeded: task_id=d4a4ab4f-36f3-4205-bdd0-82c30a47ceb9
2026-07-20 09:44:22,207 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=None due_before=None
2026-07-20 09:44:22,209 | INFO | tools.task_tools | list_tasks returned 2 task(s)
2026-07-20 09:44:22,391 | INFO | tools.note_tools | search_notes called: query='Q3 launch' category=None date_from=None date_to=None
2026-07-20 09:44:22,395 | INFO | tools.note_tools | search_notes returned 1 result(s)
2026-07-20 09:44:23,467 | INFO | tools.task_tools | create_task called: title='Logged task' priority=Medium
2026-07-20 09:44:23,477 | INFO | tools.task_tools | create_task succeeded: task_id=41fd15d3-cb54-4c7b-9305-618c44c732c6
2026-07-20 09:44:23,542 | INFO | tools.task_tools | update_task called: task_id=does-not-exist
2026-07-20 09:44:23,544 | ERROR | tools.task_tools | update_task failed: no task found with ID does-not-exist
2026-07-20 09:44:23,619 | INFO | tools.task_tools | complete_task called: task_id=does-not-exist
2026-07-20 09:44:23,621 | ERROR | tools.task_tools | complete_task failed: no task found with ID does-not-exist
2026-07-20 09:44:23,687 | INFO | tools.task_tools | create_task called: title='A' priority=Medium
2026-07-20 09:44:23,697 | INFO | tools.task_tools | create_task succeeded: task_id=f62e22bf-399d-4355-89b9-20879bb721cf
2026-07-20 09:44:23,698 | INFO | tools.task_tools | create_task called: title='B' priority=Medium
2026-07-20 09:44:23,707 | INFO | tools.task_tools | create_task succeeded: task_id=54fded8f-a776-4e87-89b2-c5086b55e58c
2026-07-20 09:44:23,708 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=None due_before=None
2026-07-20 09:44:23,711 | INFO | tools.task_tools | list_tasks returned 2 task(s)
2026-07-20 09:44:23,770 | INFO | tools.note_tools | save_note called: title='Logged note' category=general
2026-07-20 09:44:23,780 | INFO | tools.note_tools | save_note succeeded: note_id=737017f8-1ee8-4c34-9e1b-65122da8ba89
2026-07-20 09:44:23,839 | INFO | tools.note_tools | save_note called: title='Marketing plan' category=general
2026-07-20 09:44:23,847 | INFO | tools.note_tools | save_note succeeded: note_id=fcc180e1-2f92-44d9-b73c-4dcfb88fb12b
2026-07-20 09:44:23,848 | INFO | tools.note_tools | search_notes called: query='marketing' category=None date_from=None date_to=None
2026-07-20 09:44:23,850 | INFO | tools.note_tools | search_notes returned 1 result(s)
2026-07-20 09:44:23,901 | INFO | tools.task_tools | create_task called: title='Some task' priority=Medium
2026-07-20 09:44:23,908 | INFO | tools.task_tools | create_task succeeded: task_id=b62085d3-6f82-431a-8bd8-d9c79bb1ea2a
2026-07-20 09:44:23,910 | INFO | tools.planning_tools | generate_work_plan called: available_hours=8.0 date=2026-07-20
2026-07-20 09:44:23,911 | INFO | tools.planning_tools | generate_work_plan succeeded: 1 task(s) scheduled, 0 deferred
2026-07-20 09:44:23,975 | INFO | tools.planning_tools | extract_meeting_actions called: transcript_length=9
2026-07-20 09:44:23,976 | ERROR | tools.planning_tools | extract_meeting_actions failed: LLM error: simulated LLM failure
2026-07-20 09:44:24,029 | INFO | tools.task_tools | create_task called: title='Write tests' priority=Medium
2026-07-20 09:44:24,037 | INFO | tools.task_tools | create_task succeeded: task_id=175018eb-af26-4d99-a89a-e39b89f4c1b8
2026-07-20 09:44:24,086 | INFO | tools.task_tools | create_tasks_bulk called: count=2
2026-07-20 09:44:24,106 | INFO | tools.task_tools | create_tasks_bulk succeeded: task_ids=['0244db71-7f25-49a2-b233-39a79f4602a5', 'b238530d-6693-4194-b39f-bc03fd7763f4']
2026-07-20 09:44:24,170 | INFO | tools.task_tools | create_task called: title='A' priority=High
2026-07-20 09:44:24,180 | INFO | tools.task_tools | create_task succeeded: task_id=13ee7834-7842-444e-b48b-b00ac27ff100
2026-07-20 09:44:24,180 | INFO | tools.task_tools | create_task called: title='B' priority=Low
2026-07-20 09:44:24,188 | INFO | tools.task_tools | create_task succeeded: task_id=43c77de4-9564-4f9a-87f8-1a45c2590e2c
2026-07-20 09:44:24,188 | INFO | tools.task_tools | list_tasks called: status=None priority=Priority.HIGH tag=None due_before=None
2026-07-20 09:44:24,190 | INFO | tools.task_tools | list_tasks returned 1 task(s)
2026-07-20 09:44:24,240 | INFO | tools.task_tools | create_task called: title='Due soon' priority=Medium
2026-07-20 09:44:24,248 | INFO | tools.task_tools | create_task succeeded: task_id=65780bd4-d3c4-445c-b5a0-0f27e34cd06e
2026-07-20 09:44:24,248 | INFO | tools.task_tools | create_task called: title='Due later' priority=Medium
2026-07-20 09:44:24,256 | INFO | tools.task_tools | create_task succeeded: task_id=949e9b37-d51b-481f-9ac9-c71b12c26ce1
2026-07-20 09:44:24,256 | INFO | tools.task_tools | create_task called: title='No due date' priority=Medium
2026-07-20 09:44:24,263 | INFO | tools.task_tools | create_task succeeded: task_id=10ba792a-4dc9-45fb-909a-e156da86094a
2026-07-20 09:44:24,263 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=None due_before=2026-07-27 04:44:24.263272+00:00
2026-07-20 09:44:24,265 | INFO | tools.task_tools | list_tasks returned 1 task(s)
2026-07-20 09:44:24,310 | INFO | tools.task_tools | update_task called: task_id=does-not-exist
2026-07-20 09:44:24,311 | ERROR | tools.task_tools | update_task failed: no task found with ID does-not-exist
2026-07-20 09:44:24,357 | INFO | tools.task_tools | create_task called: title='Finish this' priority=Medium
2026-07-20 09:44:24,363 | INFO | tools.task_tools | create_task succeeded: task_id=06c563a3-7cef-4bf8-b87e-8cff1f2ca0b0
2026-07-20 09:44:24,364 | INFO | tools.task_tools | complete_task called: task_id=06c563a3-7cef-4bf8-b87e-8cff1f2ca0b0
2026-07-20 09:44:24,370 | INFO | tools.task_tools | complete_task succeeded: task_id=06c563a3-7cef-4bf8-b87e-8cff1f2ca0b0
2026-07-20 09:44:24,418 | INFO | tools.task_tools | create_task called: title='Late task' priority=Medium
2026-07-20 09:44:24,426 | INFO | tools.task_tools | create_task succeeded: task_id=162be41a-0ac3-4c1a-8cf0-107fd1a42393
2026-07-20 09:44:24,426 | INFO | tools.task_tools | create_task called: title='Future task' priority=Medium
2026-07-20 09:44:24,433 | INFO | tools.task_tools | create_task succeeded: task_id=c4cc1ae3-b445-42d0-b694-6a647bc281c3
2026-07-20 09:44:24,433 | INFO | tools.task_tools | create_task called: title='Late but done' priority=Medium
2026-07-20 09:44:24,440 | INFO | tools.task_tools | create_task succeeded: task_id=96de4155-d330-4c60-bd37-d40286e12d88
2026-07-20 09:44:24,440 | INFO | tools.task_tools | complete_task called: task_id=96de4155-d330-4c60-bd37-d40286e12d88
2026-07-20 09:44:24,449 | INFO | tools.task_tools | complete_task succeeded: task_id=96de4155-d330-4c60-bd37-d40286e12d88
2026-07-20 09:44:24,449 | INFO | tools.task_tools | detect_overdue_tasks called
2026-07-20 09:44:24,450 | INFO | tools.task_tools | detect_overdue_tasks found 1 overdue task(s)
2026-07-20 09:44:24,502 | INFO | tools.note_tools | save_note called: title='Idea' category=general
2026-07-20 09:44:24,509 | INFO | tools.note_tools | save_note succeeded: note_id=bdf097e6-4e80-4497-8f54-b10b475ac3c1
2026-07-20 09:44:24,555 | INFO | tools.note_tools | save_note called: title='Marketing plan' category=general
2026-07-20 09:44:24,562 | INFO | tools.note_tools | save_note succeeded: note_id=c660f2f3-5241-47f2-a51f-73c90d37de9f
2026-07-20 09:44:24,563 | INFO | tools.note_tools | save_note called: title='Random note' category=general
2026-07-20 09:44:24,569 | INFO | tools.note_tools | save_note succeeded: note_id=e7e31f04-10d1-440a-a8fc-c15c9b17664a
2026-07-20 09:44:24,569 | INFO | tools.note_tools | search_notes called: query='marketing' category=None date_from=None date_to=None
2026-07-20 09:44:24,570 | INFO | tools.note_tools | search_notes returned 2 result(s)
2026-07-20 09:44:24,617 | INFO | tools.note_tools | save_note called: title='Marketing plan A' category=general
2026-07-20 09:44:24,624 | INFO | tools.note_tools | save_note succeeded: note_id=030d04f0-cb46-4fb5-89dc-0c314f2caa5d
2026-07-20 09:44:24,625 | INFO | tools.note_tools | search_notes called: query='marketing' category=None date_from=2026-07-21 04:44:24.625046+00:00 date_to=None
2026-07-20 09:44:24,627 | INFO | tools.note_tools | search_notes returned 0 result(s)
2026-07-20 09:44:24,670 | INFO | tools.planning_tools | extract_meeting_actions called: transcript_length=29
2026-07-20 09:44:24,670 | INFO | tools.planning_tools | extract_meeting_actions succeeded: 1 action item(s), 1 decision(s)
2026-07-20 09:44:24,717 | INFO | tools.planning_tools | extract_meeting_actions called: transcript_length=10
2026-07-20 09:44:24,718 | ERROR | tools.planning_tools | extract_meeting_actions failed: invalid model response: 3 validation errors for ExtractMeetingActionsOutput
decisions
  Field required [type=missing, input_value={'summary': 'only this'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.13/v/missing
action_items
  Field required [type=missing, input_value={'summary': 'only this'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.13/v/missing
unresolved_questions
  Field required [type=missing, input_value={'summary': 'only this'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.13/v/missing
2026-07-20 09:44:24,767 | INFO | tools.task_tools | create_task called: title='Overdue thing' priority=Low
